helper,shadowed_length,shadowgeom,osm_id,full_length,src_id,dst_id,edgegeom,tags,parsing_direction
false,18.883615542414883,"LINESTRING (-1.18664680801192 52.9128638338791,-1.18664114281145 52.9128593056403,-1.18659722377949 52.9128225408692,-1.18651827732479 52.9127569575018,-1.18648172691897 52.9127265938151)",29348053,28.771763041124302,638,777,"LINESTRING (-1.18641756812073 52.9126732947514,-1.18659722377949 52.9128225408692,-1.18664114281145 52.9128593056403,-1.18666969632256 52.9128821286714)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""access"" => ""destination"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,339628348,34.20748278002666,638,1091,"LINESTRING (-1.18641053931427 52.9127150486293,-1.18624603685317 52.9128056500247,-1.18603463438746 52.9129220514336)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""access"" => ""destination"", ""maxspeed"" => 24, ""width"" => missing)",-1
false,203.22644100934718,"MULTILINESTRING ((-1.17990911999984 52.9012076756487,-1.17996592988562 52.9011878281734),(-1.17964141788098 52.9015195364252,-1.17968199846274 52.9014362849272),(-1.17960558588315 52.9017035695852,-1.17956948607 52.9016632707531,-1.17956948609469 52.9016426499526,-1.17962044748965 52.9015596532305),(-1.1796553003329 52.9017635560134,-1.17970522182865 52.9018347226099,-1.18003895821082 52.9019184270293,-1.18027931401307 52.9019787098848,-1.18030291351478 52.901986192184),(-1.1803136757635 52.9019896043877,-1.18050418167209 52.9020500046154,-1.18052982810982 52.9020602863305,-1.18092397583795 52.9022182997378),(-1.18115816663756 52.9023220557878,-1.18094583994457 52.9022270649629,-1.18093498763706 52.902222714321),(-1.18118496205707 52.9023340434798,-1.18140818778154 52.9024339093544,-1.18159114715449 52.9025157603656,-1.18178655841277 52.902618187939),(-1.18199522890001 52.9027275646345,-1.18198094956757 52.9027200800107))",29388018,282.93795018836164,639,69,"LINESTRING (-1.18199522890001 52.9027275646345,-1.18159114715449 52.9025157603656,-1.18094583994457 52.9022270649629,-1.18050418167209 52.9020500046154,-1.18027931401307 52.9019787098848,-1.17970522182865 52.9018347226099,-1.17964078348811 52.9017428611842,-1.17956948607 52.9016632707531,-1.17956948609469 52.9016426499526,-1.17962731479915 52.9015484689703,-1.17969455688218 52.9014105211276,-1.17987761244723 52.9012186833149,-1.18017447867823 52.9011149678066)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Bournmoor Avenue"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,41.198307777581384,"MULTILINESTRING ((-1.18266428903162 52.9030675696387,-1.18267474551158 52.9030749689521),(-1.18217827072479 52.9027476632554,-1.18238110290792 52.9028671774787,-1.18239360390904 52.9028760236669,-1.18250500595062 52.9029548558092),(-1.18206560229352 52.9026812755252,-1.18215313799861 52.9027328543014))",29388018,60.0582649418368,639,672,"LINESTRING (-1.18206560229352 52.9026812755252,-1.18238110290792 52.9028671774787,-1.18267474551158 52.9030749689521)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Bournmoor Avenue"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,91.78810881765465,"MULTILINESTRING ((-1.18306756325203 52.9010516726743,-1.182983976397 52.9010166515184),(-1.18337532184418 52.9013235151822,-1.18333291641033 52.9012137553704,-1.18318318710053 52.9011001164747,-1.18315605196951 52.901088747483),(-1.18338489946875 52.90151014817,-1.18339889681719 52.901490798882,-1.18338915421227 52.9013593179729,-1.18338787006666 52.9013559941775),(-1.18307348261012 52.9017922014033,-1.18332131186461 52.9015980484984,-1.18337694564714 52.9015211431572))",29388047,227.51137279338673,639,1157,"LINESTRING (-1.18198690808879 52.9026855750276,-1.18261590011235 52.9021506719972,-1.18332131186461 52.9015980484984,-1.18339889681719 52.901490798882,-1.18338915421227 52.9013593179729,-1.18333291641033 52.9012137553704,-1.18318318710053 52.9011001164747,-1.182983976397 52.9010166515184)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Inglewood Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,0.0,,734402560,64.51082022527544,640,523,"LINESTRING (-1.17942269425654 52.9030291650023,-1.17968119770471 52.9026694846075,-1.17996154215409 52.9027496694806)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,222021351,15.794931256335783,640,746,"LINESTRING (-1.17949249879368 52.9030132286013,-1.17970499868507 52.903073528562)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""sidewalk"" => ""no"", ""width"" => missing, ""source"" => ""survey"", ""maxspeed"" => 50)",1
false,0.0,,734402560,28.318651406493476,640,1103,"LINESTRING (-1.17951802682407 52.903054344257,-1.1793488270303 52.9032873443242)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""width"" => missing, ""maxspeed"" => 50)",-1
false,0.0,,222021351,16.241202587367766,640,1201,"LINESTRING (-1.17945290034089 52.9030713176027,-1.17922560020568 52.9030222175694)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""sidewalk"" => ""no"", ""width"" => missing, ""source"" => ""survey"", ""maxspeed"" => 50)",-1
false,0.0,,692559115,6.1317662977432885,641,130,"LINESTRING (-1.18575670801905 52.8967263999886,-1.18575670807316 52.8967715999886,-1.18575670808501 52.8967814999886)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""paving_stones"", ""lanes:forward"" => missing, ""name"" => ""Pastures Avenue"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,32.27979801780037,"MULTILINESTRING ((-1.18566163815983 52.8962370487265,-1.18566249580276 52.8961901522014),(-1.18565691480905 52.8964953230877,-1.18566136159733 52.8962521713391))",29387519,59.64091331843446,641,928,"LINESTRING (-1.18565269516134 52.8967260521971,-1.18566249580276 52.8961901522014)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Pastures Avenue"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,0.0,,29349703,993.3374068918208,642,862,"LINESTRING (-1.1790024 52.9179619,-1.1788933 52.9180238,-1.1776622 52.918678,-1.1770995 52.9190084,-1.1766636 52.9192498,-1.1763611 52.9194691,-1.1761925 52.9195773,-1.1760608 52.919644,-1.1758842 52.9197094,-1.1756602 52.9198155,-1.1753608 52.9199593,-1.1751221 52.9200838,-1.1749689 52.9201555,-1.1747274 52.9202507,-1.1744706 52.9203592,-1.1741806 52.9204728,-1.1739447 52.9205538,-1.1736623 52.9206835,-1.173455 52.9207699,-1.1732076 52.920852,-1.1726571 52.921036,-1.1724598 52.9211281,-1.172187 52.9212874,-1.171896 52.9214318,-1.1717594 52.9215048,-1.1715131 52.921627,-1.1711764 52.9217867,-1.1709237 52.9218935,-1.1706829 52.9219989,-1.1704362 52.9220895,-1.1702293 52.9221961,-1.170109 52.9222436,-1.1699588 52.9222872,-1.1697905 52.9223547,-1.1694329 52.922507,-1.1692594 52.9225916,-1.1691937 52.9226494,-1.1691385 52.9226768,-1.1690757 52.9226943,-1.1690267 52.9227036,-1.1689375 52.9227319,-1.1687486 52.922812,-1.168446 52.9229417,-1.1681389 52.9230691,-1.1675372 52.9233077,-1.1674247 52.9233477,-1.1673838 52.9233611,-1.1673534 52.9233687,-1.1673449 52.92337)","Dict{String, Any}(""designation"" => ""public_bridleway"", ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""lanes"" => missing, ""surface"" => ""compacted"", ""lanes:forward"" => missing, ""horse"" => ""yes"", ""lit"" => ""no"", ""reverseway"" => false, ""highway"" => ""track"", ""width"" => missing, ""foot"" => ""yes"", ""bicycle"" => ""yes"", ""maxspeed"" => 50, ""est_width"" => ""1.25"")",-1
false,0.0,,715905560,6.471610174312242,642,1194,"LINESTRING (-1.1790024 52.9179619,-1.1790454 52.9179456,-1.1790737 52.9179241)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""bridleway"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing, ""surface"" => ""dirt"")",1
true,,,,,642,1657,,,
true,,,,,642,1658,,,
false,0.0,,168854761,20.11963798736397,643,433,"LINESTRING (-1.16528827280838 52.9176628944953,-1.16524077301414 52.9178413945158)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Brookthorpe Way"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",-1
false,38.688585645054786,"MULTILINESTRING ((-1.16524028799937 52.9176265151492,-1.16529382487671 52.9176284050623),(-1.16600754986883 52.9177089591065,-1.16574622489849 52.9176650425429,-1.16549924215371 52.9176404846825))",29220963,55.53728897847702,643,719,"LINESTRING (-1.16523993374197 52.9176265026434,-1.16542395565246 52.9176329987264,-1.16574622489849 52.9176650425429,-1.16604943807911 52.9177159985032)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Penhurst Close"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",1
false,29.56339812916329,"MULTILINESTRING ((-1.16519392012244 52.9176214229486,-1.16522842796576 52.917491980717),(-1.16524032170099 52.9174473659929,-1.16527573243001 52.9173145358565))",168854761,64.56612763983266,643,1325,"LINESTRING (-1.16518552955911 52.9176528966381,-1.16533823021929 52.9170800967037)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Brookthorpe Way"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",1
false,1.2740641331221105,"LINESTRING (-1.17786755941174 52.9020930033667,-1.1778747 52.9020824)",702050661,11.847439443012421,644,17,"LINESTRING (-1.1778083 52.902181,-1.1778747 52.9020824)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",-1
false,0.0,,702050665,18.20125540323658,644,1227,"LINESTRING (-1.1778083 52.902181,-1.177738 52.9021362,-1.1775839 52.9020952)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""paving_stones"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",-1
false,0.0,,702050664,13.18152874402824,644,1547,"LINESTRING (-1.1778083 52.902181,-1.1778387 52.9022004,-1.1778777 52.9022569,-1.1778777 52.9022874)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""paving_stones"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",1
false,12.197671629098075,"LINESTRING (-1.19233580516804 52.9098275147431,-1.19229505960031 52.9097612878473,-1.19227260021959 52.9097247828009)",257569740,31.193521424005198,645,1627,"LINESTRING (-1.1923592245255 52.9098655799227,-1.19222587601855 52.90964883797,-1.19221943155324 52.9096295045295,-1.19221134133554 52.9096005819203)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""service"" => ""driveway"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,702067400,34.66618519469567,646,101,"LINESTRING (-1.18740014484011 52.9069340492239,-1.18761658177055 52.9069336587245,-1.18774000839817 52.9069181710089,-1.18790710408645 52.906891677809)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes"" => 2, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Green Lane"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""tertiary"", ""width"" => missing, ""maxspeed"" => 32)",1
false,0.0,,347675978,5.275160706097746,646,353,"LINESTRING (-1.1874003 52.9069655,-1.1873995 52.9069181)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",1
false,0.0,,347675978,6.068363988796492,646,1324,"LINESTRING (-1.1874003 52.9069655,-1.1873973 52.90702)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",-1
false,32.390080459556884,"LINESTRING (-1.17317388425491 52.9005954306008,-1.17273479138288 52.9004761904406)",29388202,67.06779363062816,647,62,"LINESTRING (-1.17364399186225 52.9007230906025,-1.17273479138288 52.9004761904406)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Stirling Grove"", ""source:name"" => ""survey"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""source"" => ""Yahoo"", ""source:maxspeed"" => ""survey"", ""maxspeed"" => 48)",1
false,3.7792834259481416,"LINESTRING (-1.17376174922878 52.9005123989626,-1.17378745559849 52.900482204569)",219790820,24.757655992623697,647,464,"LINESTRING (-1.17361905544373 52.9006800045039,-1.17378745559849 52.900482204569)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Dungannon Road"", ""source:name"" => ""survey"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""source:maxspeed"" => ""survey"", ""maxspeed"" => 48)",-1
false,50.00339003492934,"LINESTRING (-1.17369230824744 52.9007322335723,-1.17351400504711 52.9009494116926,-1.17338115647611 52.9011400397377)",219790820,70.45957534781508,647,1567,"LINESTRING (-1.17371188785185 52.9007083849355,-1.17351400504711 52.9009494116926,-1.17332793434094 52.901216409121,-1.17328023729184 52.9012849049918)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Dungannon Road"", ""source:name"" => ""survey"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""source:maxspeed"" => ""survey"", ""maxspeed"" => 48)",1
false,8.940504366604886,"MULTILINESTRING ((-1.16839470769653 52.9024005544422,-1.16839085336472 52.9023972389216),(-1.16834569925127 52.9023583970209,-1.16827314627095 52.9022959862313))",261011664,16.90807683690933,648,1563,"LINESTRING (-1.16841764620932 52.9024202862827,-1.16827314627095 52.9022959862313)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""source"" => ""survey; Bing"", ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",-1
false,13.545009663911461,"LINESTRING (-1.17313562413608 52.9150138516039,-1.17300137908535 52.9151045684657)",29219480,13.691809282068494,649,114,"LINESTRING (-1.173137079069 52.9150128684217,-1.17300137908535 52.9151045684657)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Merevale Avenue"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""maxspeed"" => 50)",1
false,122.20958442169811,"MULTILINESTRING ((-1.17169526914996 52.9141125511486,-1.17158451358078 52.9140107476795,-1.1715747107871 52.9140001712965),(-1.17196941288144 52.9143558811412,-1.17192807026454 52.914326380144,-1.17176863612839 52.9141799877341,-1.17172258558375 52.9141376595728),(-1.17228235145992 52.9145762284721,-1.17220400682403 52.9145267589573,-1.17206980568899 52.9144275185642,-1.17199141818835 52.9143715835235),(-1.17263055791518 52.914779233441,-1.17248861408199 52.9146957164852,-1.1723151455193 52.9145969357274,-1.17230095924795 52.9145879780493),(-1.17282071901152 52.9148910658903,-1.17282002975806 52.9148907141749,-1.17263877541642 52.9147840684418))",29384156,162.35810755097125,649,814,"LINESTRING (-1.17306435130504 52.9150157335448,-1.17303034371161 52.9149980336791,-1.17282002975806 52.9148907141749,-1.17248861408199 52.9146957164852,-1.1723151455193 52.9145969357274,-1.17220400682403 52.9145267589573,-1.17206980568899 52.9144275185642,-1.17192807026454 52.914326380144,-1.17176863612839 52.9141799877341,-1.17158451358078 52.9140107476795,-1.17149871006261 52.9139181727572)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Brooksby Lane"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",-1
false,0.0,,29219480,22.26677680374959,649,1546,"LINESTRING (-1.17306015301568 52.9149705121309,-1.17328525303366 52.9148238122027)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Merevale Avenue"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""maxspeed"" => 50)",-1
false,0.0,,671816140,32.115227823122034,650,43,"LINESTRING (-1.18851024559383 52.9058263307013,-1.18843582195859 52.9058401691152,-1.1884298501297 52.9058537205887,-1.18842435413046 52.9059244821206,-1.18841606598279 52.9059795320101,-1.18840019053576 52.9060253711263,-1.1883798440976 52.9060560672219,-1.1883536895651 52.9060705841917)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""service"" => ""drive-through"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,368835648,9.069212369154386,650,471,"LINESTRING (-1.18851402564499 52.9057806171079,-1.18864552555679 52.9057985170954)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",-1
false,0.0,,368835648,15.820852195698812,650,831,"LINESTRING (-1.18848928120218 52.9058417025629,-1.18826198105422 52.9058053025376)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",1
false,0.0,,549939610,75.72018798723431,651,65,"LINESTRING (-1.17070340792391 52.9108696889816,-1.17053755895572 52.9109363616098,-1.17080095713926 52.91117545319,-1.17044519645887 52.911343199518)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""service"" => ""parking_aisle"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,29384237,92.92558177155104,652,3,"LINESTRING (-1.17466052364446 52.9091381367015,-1.17526890572016 52.9085826404865,-1.17543858650176 52.9084485867343)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Greencroft"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""cycleway:both"" => ""no"", ""source"" => ""Yahoo"", ""source:maxspeed"" => ""survey"", ""maxspeed"" => 32)",-1
false,0.0,,29384237,12.331554508239233,652,943,"LINESTRING (-1.1747461996602 52.9091738084721,-1.17463949970298 52.9092639085098)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Greencroft"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""cycleway:both"" => ""no"", ""source"" => ""Yahoo"", ""source:maxspeed"" => ""survey"", ""maxspeed"" => 32)",1
false,5.886528383741767,"LINESTRING (-1.17502031003347 52.9092520038623,-1.17509179643931 52.9092825037486)",29384436,29.471251033738252,652,1400,"LINESTRING (-1.17473389654559 52.9091298038383,-1.17509179643931 52.9092825037486)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Bulcote Road"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,1063289478,62.89927628336578,653,295,"LINESTRING (-1.18927195719273 52.9052742068126,-1.18921965158179 52.9054877806471,-1.18918968328797 52.9055451937172,-1.18917298534694 52.9055742642867,-1.18903972409294 52.9058197092528)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes"" => 2, ""operator:wikidata"" => ""Q5760006"", ""name"" => ""Remembrance Way"", ""operator:wikipedia"" => ""en:National Highways"", ""lanes:forward"" => missing, ""national_highways:area"" => ""7"", ""alt_name"" => ""Clifton Lane"", ""source:name"" => ""OS OpenData StreetView"", ""ref"" => ""A453"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""trunk"", ""operator"" => ""National Highways"", ""width"" => missing, ""maxspeed"" => 64)",1
false,0.0,,337043483,35.48951912642937,653,580,"LINESTRING (-1.1891263705846 52.9052428105096,-1.1891830460215 52.9051700138166,-1.18935222224008 52.9049546173673)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => 4, ""operator:wikidata"" => ""Q5760006"", ""name"" => ""Remembrance Way"", ""operator:wikipedia"" => ""en:National Highways"", ""lanes:forward"" => missing, ""national_highways:area"" => ""7"", ""alt_name"" => ""Clifton Lane"", ""source:name"" => ""OS OpenData StreetView"", ""ref"" => ""A453"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""trunk"", ""operator"" => ""National Highways"", ""width"" => missing, ""maxspeed"" => 64)",-1
false,0.0,,103030339,5.503917405991352,654,1317,"LINESTRING (-1.17856225300286 52.9169846674897,-1.17861905300501 52.9170202674719)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Fabis Drive"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Bing"", ""maxspeed"" => 50)",-1
false,0.0,,367481863,15.914038458501446,655,442,"LINESTRING (-1.19168792371228 52.8965212562946,-1.19169504298082 52.8965722926974,-1.19171235573024 52.8966011247752,-1.19179756216581 52.8966339815848)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""service"" => ""parking_aisle"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,367481863,86.54767532294716,655,1502,"LINESTRING (-1.19158669017848 52.8965140839268,-1.19168284070219 52.8963370892423,-1.19174110816281 52.8962886698432,-1.19235971029491 52.8959753350034,-1.19241561865094 52.8959478836086)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""service"" => ""parking_aisle"", ""width"" => missing, ""maxspeed"" => 50)",-1
