pointgeom,helper,osm_id,lat,vertex_id,lon
POINT (-1.1710123 52.9105406),false,6592948590,52.9105406,923,-1.1710123
POINT (-1.190529 52.9046238),false,3726792248,52.9046238,924,-1.190529
POINT (-1.1926185 52.9022628),false,324244382,52.9022628,925,-1.1926185
POINT (-1.1699145 52.9028904),false,2666124683,52.9028904,926,-1.1699145
POINT (-1.1878188 52.9074182),false,3508518493,52.9074182,927,-1.1878188
POINT (-1.1857145 52.8961905),false,323230197,52.8961905,928,-1.1857145
POINT (-1.1755378 52.9034195),false,2754988764,52.9034195,929,-1.1755378
POINT (-1.1889842 52.8977611),false,323228580,52.8977611,930,-1.1889842
POINT (-1.1803583 52.9006286),false,323233942,52.9006286,931,-1.1803583
POINT (-1.1917498 52.9046025),false,322862064,52.9046025,932,-1.1917498
POINT (-1.1802576 52.9106212),false,2307602750,52.9106212,933,-1.1802576
POINT (-1.1688886 52.910616),false,3569890757,52.910616,934,-1.1688886
POINT (-1.192117 52.8950632),false,4815123578,52.8950632,935,-1.192117
POINT (-1.1707482 52.9030729),false,1647592336,52.9030729,936,-1.1707482
POINT (-1.191991 52.895678),false,8416171575,52.895678,937,-1.191991
POINT (-1.199387 52.8978376),false,705684576,52.8978376,938,-1.199387
POINT (-1.1800283 52.9129131),false,3441389239,52.9129131,939,-1.1800283
POINT (-1.18791 52.9095123),false,2675917437,52.9095123,940,-1.18791
POINT (-1.1831748 52.9149982),false,322848800,52.9149982,941,-1.1831748
POINT (-1.1824473 52.9122217),false,2675918071,52.9122217,942,-1.1824473
POINT (-1.1745972 52.9092456),false,323205062,52.9092456,943,-1.1745972
POINT (-1.1761515 52.9162378),false,3389624194,52.9162378,944,-1.1761515
POINT (-1.1707588 52.9074486),false,7918147932,52.9074486,945,-1.1707588
POINT (-1.1857099 52.9061994),false,323228369,52.9061994,946,-1.1857099
POINT (-1.1750816 52.903853),false,2755100355,52.903853,947,-1.1750816
POINT (-1.1984975 52.8973309),false,4506495642,52.8973309,948,-1.1984975
POINT (-1.1903886 52.8972926),false,6592944985,52.8972926,949,-1.1903886
POINT (-1.1961448 52.899021),false,2237811107,52.899021,950,-1.1961448
POINT (-1.166033 52.9021776),false,2665595379,52.9021776,951,-1.166033
POINT (-1.1732341 52.8998681),false,323236149,52.8998681,952,-1.1732341
POINT (-1.1849113 52.9021367),false,2679172848,52.9021367,953,-1.1849113
POINT (-1.1711247 52.9133632),false,2665596816,52.9133632,954,-1.1711247
POINT (-1.1927046 52.8954621),false,3714261778,52.8954621,955,-1.1927046
POINT (-1.1914766 52.9010473),false,324244821,52.9010473,956,-1.1914766
POINT (-1.1806288 52.8968106),false,6501793720,52.8968106,957,-1.1806288
POINT (-1.1938115 52.9007818),false,1191221902,52.9007818,958,-1.1938115
POINT (-1.1888481 52.9033906),false,323232636,52.9033906,959,-1.1888481
POINT (-1.1752684 52.9039033),false,725320093,52.9039033,960,-1.1752684
POINT (-1.1719357 52.9113573),false,2665595961,52.9113573,961,-1.1719357
POINT (-1.177026 52.8909246),false,350276377,52.8909246,962,-1.177026
POINT (-1.1876445 52.9071458),false,3539246369,52.9071458,963,-1.1876445
POINT (-1.1838275 52.9066568),false,2235375762,52.9066568,964,-1.1838275
POINT (-1.1685221 52.9105591),false,2998020230,52.9105591,965,-1.1685221
POINT (-1.189703 52.8958728),false,447805010,52.8958728,966,-1.189703
POINT (-1.1956216 52.9084989),false,2629208633,52.9084989,967,-1.1956216
POINT (-1.1885657 52.9065347),false,6695807333,52.9065347,968,-1.1885657
POINT (-1.195087 52.9057813),false,1191086766,52.9057813,969,-1.195087
POINT (-1.1715166 52.9110408),false,2665595849,52.9110408,970,-1.1715166
POINT (-1.1951431 52.8926752),false,9665206146,52.8926752,971,-1.1951431
POINT (-1.1690021 52.9107295),false,8440768226,52.9107295,972,-1.1690021
POINT (-1.1782497 52.8925479),false,350275644,52.8925479,973,-1.1782497
POINT (-1.1775063 52.8999897),false,323234334,52.8999897,974,-1.1775063
POINT (-1.1899456 52.9075066),false,2631102063,52.9075066,975,-1.1899456
POINT (-1.1827523 52.8980967),false,2316903053,52.8980967,976,-1.1827523
POINT (-1.1944349 52.9052538),false,1191085878,52.9052538,977,-1.1944349
POINT (-1.1789892 52.901598),false,2309878191,52.901598,978,-1.1789892
POINT (-1.1707756 52.9143423),false,350300953,52.9143423,979,-1.1707756
POINT (-1.1783205 52.9017214),false,6592934155,52.9017214,980,-1.1783205
POINT (-1.1904287 52.9103681),false,771234202,52.9103681,981,-1.1904287
POINT (-1.187134 52.9077885),false,6695807387,52.9077885,982,-1.187134
POINT (-1.1945953 52.9008786),false,324244596,52.9008786,983,-1.1945953
POINT (-1.1716821 52.9115587),false,350296347,52.9115587,984,-1.1716821
POINT (-1.1695891 52.9088808),false,2662073555,52.9088808,985,-1.1695891
POINT (-1.1671385 52.9126305),false,849796274,52.9126305,986,-1.1671385
POINT (-1.190733 52.9046839),false,3441407715,52.9046839,987,-1.190733
POINT (-1.1852784 52.9126394),false,2675918200,52.9126394,988,-1.1852784
POINT (-1.1664382 52.9199398),false,321401025,52.9199398,989,-1.1664382
POINT (-1.1857029 52.8968223),false,323229534,52.8968223,990,-1.1857029
POINT (-1.1819262 52.9111723),false,2941957314,52.9111723,991,-1.1819262
POINT (-1.1705784 52.9119346),false,6558325707,52.9119346,992,-1.1705784
POINT (-1.1997385 52.9025512),false,4631879002,52.9025512,993,-1.1997385
POINT (-1.1833357 52.9127441),false,3468457295,52.9127441,994,-1.1833357
POINT (-1.1872804 52.907066),false,3726792257,52.907066,995,-1.1872804
POINT (-1.194042 52.9075125),false,2628905763,52.9075125,996,-1.194042
POINT (-1.1905717 52.9040469),false,3441407785,52.9040469,997,-1.1905717
POINT (-1.1909359 52.9047558),false,3726792251,52.9047558,998,-1.1909359
POINT (-1.2001756 52.8969471),false,3389600263,52.8969471,999,-1.2001756
POINT (-1.1869405 52.8968493),false,6501793774,52.8968493,1000,-1.1869405
POINT (-1.1856226 52.9093823),false,2676167898,52.9093823,1001,-1.1856226
POINT (-1.1911728 52.9035653),false,324244306,52.9035653,1002,-1.1911728
POINT (-1.1724015 52.9154252),false,321389166,52.9154252,1003,-1.1724015
POINT (-1.1827812 52.9124156),false,7964491389,52.9124156,1004,-1.1827812
POINT (-1.1670699 52.9103613),false,1851698978,52.9103613,1005,-1.1670699
POINT (-1.1800424 52.9084299),false,323226492,52.9084299,1006,-1.1800424
POINT (-1.173862 52.9128854),false,323202517,52.9128854,1007,-1.173862
POINT (-1.1790288 52.9155723),false,322848927,52.9155723,1008,-1.1790288
POINT (-1.1811826 52.9036596),false,5828275616,52.9036596,1009,-1.1811826
POINT (-1.1923566 52.9079742),false,322854108,52.9079742,1010,-1.1923566
POINT (-1.1713787 52.9111794),false,2665595896,52.9111794,1011,-1.1713787
POINT (-1.1909326 52.8973048),false,447804866,52.8973048,1012,-1.1909326
POINT (-1.1851204 52.913197),false,322839309,52.913197,1013,-1.1851204
POINT (-1.190438 52.9086787),false,322853769,52.9086787,1014,-1.190438
POINT (-1.1905891 52.8971945),false,456873487,52.8971945,1015,-1.1905891
POINT (-1.1683247 52.9101807),false,8328201072,52.9101807,1016,-1.1683247
POINT (-1.1766531 52.9034531),false,2754988771,52.9034531,1017,-1.1766531
POINT (-1.1759652 52.9036889),false,2754988801,52.9036889,1018,-1.1759652
POINT (-1.1967683 52.9035033),false,322861415,52.9035033,1019,-1.1967683
POINT (-1.1901113 52.9021548),false,323232584,52.9021548,1020,-1.1901113
POINT (-1.1923318 52.8977545),false,1191256174,52.8977545,1021,-1.1923318
POINT (-1.1766141 52.9144915),false,323202683,52.9144915,1022,-1.1766141
POINT (-1.1882396 52.9057678),false,9674801077,52.9057678,1023,-1.1882396
POINT (-1.1741699 52.9067918),false,2651000703,52.9067918,1024,-1.1741699
POINT (-1.1827415 52.8995529),false,2316903123,52.8995529,1025,-1.1827415
POINT (-1.1745113 52.8975044),false,323235672,52.8975044,1026,-1.1745113
POINT (-1.1764704 52.9168339),false,1189738564,52.9168339,1027,-1.1764704
POINT (-1.18899 52.9073941),false,1190215026,52.9073941,1028,-1.18899
POINT (-1.1788689 52.904284),false,1080812946,52.904284,1029,-1.1788689
POINT (-1.1814149 52.8967383),false,6501793783,52.8967383,1030,-1.1814149
POINT (-1.1869906 52.907158),false,322857378,52.907158,1031,-1.1869906
POINT (-1.1966402 52.908355),false,322855809,52.908355,1032,-1.1966402
POINT (-1.19303 52.9047566),false,322861976,52.9047566,1033,-1.19303
POINT (-1.1910162 52.8971712),false,3714072431,52.8971712,1034,-1.1910162
POINT (-1.1972886 52.9023993),false,1191087429,52.9023993,1035,-1.1972886
POINT (-1.1686772 52.9106622),false,3569890760,52.9106622,1036,-1.1686772
POINT (-1.1910025 52.9085972),false,2628746266,52.9085972,1037,-1.1910025
POINT (-1.1920646 52.8955834),false,8416171570,52.8955834,1038,-1.1920646
POINT (-1.1759234 52.8986292),false,2291902953,52.8986292,1039,-1.1759234
POINT (-1.1690385 52.9107132),false,8440768225,52.9107132,1040,-1.1690385
POINT (-1.1656622 52.9196149),false,448021801,52.9196149,1041,-1.1656622
POINT (-1.1832497 52.8968937),false,6501793777,52.8968937,1042,-1.1832497
POINT (-1.1925967 52.8956538),false,3714046373,52.8956538,1043,-1.1925967
POINT (-1.1759034 52.9067523),false,10004309781,52.9067523,1044,-1.1759034
POINT (-1.1949912 52.8922974),false,8476151667,52.8922974,1045,-1.1949912
POINT (-1.1729193 52.9067951),false,2651000705,52.9067951,1046,-1.1729193
POINT (-1.1869781 52.8968239),false,6501793853,52.8968239,1047,-1.1869781
POINT (-1.18148 52.9117964),false,3037250748,52.9117964,1048,-1.18148
POINT (-1.1899251 52.9082484),false,2628745989,52.9082484,1049,-1.1899251
POINT (-1.1889561 52.9075155),false,1190214981,52.9075155,1050,-1.1889561
POINT (-1.1765931 52.9066345),false,1647849038,52.9066345,1051,-1.1765931
POINT (-1.1747794 52.9019739),false,2307627301,52.9019739,1052,-1.1747794
POINT (-1.1904574 52.9093502),false,322852137,52.9093502,1053,-1.1904574
POINT (-1.18649 52.9067394),false,991983229,52.9067394,1054,-1.18649
POINT (-1.165913 52.9183846),false,1638056279,52.9183846,1055,-1.165913
POINT (-1.1800913 52.9157784),false,1189822396,52.9157784,1056,-1.1800913
POINT (-1.1950935 52.9058618),false,1191085925,52.9058618,1057,-1.1950935
POINT (-1.1704388 52.9133386),false,2665596818,52.9133386,1058,-1.1704388
POINT (-1.1692124 52.8998825),false,2310006012,52.8998825,1059,-1.1692124
POINT (-1.1798111 52.916587),false,322848933,52.916587,1060,-1.1798111
POINT (-1.1923048 52.9075909),false,2628905786,52.9075909,1061,-1.1923048
POINT (-1.1857475 52.8980826),false,323238122,52.8980826,1062,-1.1857475
POINT (-1.1685828 52.9107691),false,8440768265,52.9107691,1063,-1.1685828
POINT (-1.1943818 52.8960654),false,3714046402,52.8960654,1064,-1.1943818
POINT (-1.1738062 52.9019848),false,324245572,52.9019848,1065,-1.1738062
POINT (-1.173772 52.9164257),false,2663665331,52.9164257,1066,-1.173772
POINT (-1.1801641 52.8969363),false,6501793716,52.8969363,1067,-1.1801641
POINT (-1.1748724 52.9168007),false,1189736946,52.9168007,1068,-1.1748724
POINT (-1.188247 52.9062895),false,3441443118,52.9062895,1069,-1.188247
POINT (-1.1943816 52.8953246),false,3714261775,52.8953246,1070,-1.1943816
POINT (-1.1911867 52.9040812),false,3441407778,52.9040812,1071,-1.1911867
POINT (-1.1807515 52.8971068),false,6501822977,52.8971068,1072,-1.1807515
POINT (-1.1693875 52.911088),false,2164432638,52.911088,1073,-1.1693875
POINT (-1.1727681 52.9019061),false,324245575,52.9019061,1074,-1.1727681
POINT (-1.1685894 52.9043809),false,1647592440,52.9043809,1075,-1.1685894
POINT (-1.1966465 52.891243),false,60027120,52.891243,1076,-1.1966465
POINT (-1.1976695 52.8969711),false,1849955873,52.8969711,1077,-1.1976695
POINT (-1.1753274 52.9022256),false,323237013,52.9022256,1078,-1.1753274
POINT (-1.1945384 52.9093533),false,322852698,52.9093533,1079,-1.1945384
POINT (-1.1747919 52.9145836),false,321389123,52.9145836,1080,-1.1747919
POINT (-1.1807816 52.8969534),false,6501822974,52.8969534,1081,-1.1807816
POINT (-1.1797307 52.8967923),false,3389619629,52.8967923,1082,-1.1797307
POINT (-1.1711855 52.9038361),false,324245789,52.9038361,1083,-1.1711855
POINT (-1.195926 52.9009192),false,1191221874,52.9009192,1084,-1.195926
POINT (-1.1864549 52.9050616),false,323232601,52.9050616,1085,-1.1864549
POINT (-1.1767067 52.9033803),false,2754988763,52.9033803,1086,-1.1767067
POINT (-1.1815719 52.8991738),false,323228594,52.8991738,1087,-1.1815719
POINT (-1.1737423 52.9068256),false,2651000715,52.9068256,1088,-1.1737423
POINT (-1.1922233 52.8967721),false,6592851001,52.8967721,1089,-1.1922233
POINT (-1.1804405 52.8970978),false,6501793838,52.8970978,1090,-1.1804405
POINT (-1.1859996 52.9128988),false,322830628,52.9128988,1091,-1.1859996
POINT (-1.1675296 52.9202209),false,1189738226,52.9202209,1092,-1.1675296
POINT (-1.1741712 52.9077331),false,6592930097,52.9077331,1093,-1.1741712
POINT (-1.1802347 52.8968566),false,6501793761,52.8968566,1094,-1.1802347
POINT (-1.1688706 52.9035111),false,1647592375,52.9035111,1095,-1.1688706
POINT (-1.180175 52.9026415),false,7268842115,52.9026415,1096,-1.180175
POINT (-1.1805585 52.8973678),false,6501793693,52.8973678,1097,-1.1805585
POINT (-1.1919329 52.8955473),false,8416171571,52.8955473,1098,-1.1919329
POINT (-1.1770385 52.9146842),false,323203925,52.9146842,1099,-1.1770385
POINT (-1.1828143 52.8820664),false,4815109973,52.8820664,1100,-1.1828143
POINT (-1.1929805 52.9057334),false,1191086257,52.9057334,1101,-1.1929805
POINT (-1.1950287 52.8927231),false,9665206136,52.8927231,1102,-1.1950287
POINT (-1.1793012 52.9032747),false,2701890516,52.9032747,1103,-1.1793012
POINT (-1.1806275 52.8980061),false,6501822942,52.8980061,1104,-1.1806275
POINT (-1.1764822 52.9033201),false,2754988756,52.9033201,1105,-1.1764822
POINT (-1.1913408 52.8977666),false,1851694652,52.8977666,1106,-1.1913408
POINT (-1.195335 52.9052974),false,322860940,52.9052974,1107,-1.195335
POINT (-1.1940902 52.8959706),false,3714046389,52.8959706,1108,-1.1940902
POINT (-1.1905236 52.8957237),false,323232315,52.8957237,1109,-1.1905236
POINT (-1.1759342 52.9117481),false,323202513,52.9117481,1110,-1.1759342
POINT (-1.1807597 52.9102321),false,323204711,52.9102321,1111,-1.1807597
POINT (-1.1771587 52.9020892),false,2754988515,52.9020892,1112,-1.1771587
POINT (-1.1733058 52.8999031),false,2235375572,52.8999031,1113,-1.1733058
POINT (-1.1737467 52.8969221),false,8328260795,52.8969221,1114,-1.1737467
POINT (-1.1958769 52.9087363),false,2629208704,52.9087363,1115,-1.1958769
POINT (-1.1850823 52.9089),false,6695744779,52.9089,1116,-1.1850823
POINT (-1.1708391 52.9105255),false,323237280,52.9105255,1117,-1.1708391
POINT (-1.1756344 52.9028419),false,2754988591,52.9028419,1118,-1.1756344
POINT (-1.1977947 52.9090408),false,705624978,52.9090408,1119,-1.1977947
POINT (-1.197402 52.9027791),false,1191086217,52.9027791,1120,-1.197402
POINT (-1.1883418 52.9068381),false,3441389249,52.9068381,1121,-1.1883418
POINT (-1.194133 52.8997441),false,324245493,52.8997441,1122,-1.194133
POINT (-1.1806298 52.9149337),false,1189737003,52.9149337,1123,-1.1806298
POINT (-1.1965539 52.9044769),false,322861134,52.9044769,1124,-1.1965539
POINT (-1.1669701 52.9062524),false,1647592528,52.9062524,1125,-1.1669701
POINT (-1.1756866 52.903221),false,2754988738,52.903221,1126,-1.1756866
POINT (-1.1850464 52.9130596),false,322839310,52.9130596,1127,-1.1850464
POINT (-1.1696736 52.9110769),false,3569891101,52.9110769,1128,-1.1696736
POINT (-1.1813897 52.9117136),false,3726792266,52.9117136,1129,-1.1813897
POINT (-1.1918089 52.8979287),false,1191256195,52.8979287,1130,-1.1918089
POINT (-1.1912285 52.9035539),false,6341232166,52.9035539,1131,-1.1912285
POINT (-1.1732367 52.8964244),false,8836074497,52.8964244,1132,-1.1732367
POINT (-1.1828407 52.9042597),false,1269209633,52.9042597,1133,-1.1828407
POINT (-1.1774237 52.9043125),false,8835973382,52.9043125,1134,-1.1774237
POINT (-1.1853176 52.9085271),false,6696645583,52.9085271,1135,-1.1853176
POINT (-1.170648 52.9151672),false,350301198,52.9151672,1136,-1.170648
POINT (-1.1961973 52.9001203),false,1191222711,52.9001203,1137,-1.1961973
POINT (-1.1886425 52.9072413),false,2631101911,52.9072413,1138,-1.1886425
POINT (-1.1693427 52.9109282),false,3310059272,52.9109282,1139,-1.1693427
POINT (-1.1851202 52.9084425),false,4253472535,52.9084425,1140,-1.1851202
POINT (-1.1717003 52.9015265),false,2768572430,52.9015265,1141,-1.1717003
POINT (-1.179025 52.9051431),false,1080812930,52.9051431,1142,-1.179025
POINT (-1.1736048 52.8992489),false,323235105,52.8992489,1143,-1.1736048
POINT (-1.209701 52.8900104),false,1849955845,52.8900104,1144,-1.209701
POINT (-1.1706892 52.9055849),false,2651000137,52.9055849,1145,-1.1706892
POINT (-1.1684425 52.8998564),false,6593016348,52.8998564,1146,-1.1684425
POINT (-1.1785176 52.9021097),false,6592934150,52.9021097,1147,-1.1785176
POINT (-1.1952444 52.8988644),false,1851694663,52.8988644,1148,-1.1952444
POINT (-1.1673831 52.91257),false,448019298,52.91257,1149,-1.1673831
POINT (-1.1689157 52.9107621),false,2662010459,52.9107621,1150,-1.1689157
POINT (-1.1747567 52.8987198),false,2307627333,52.8987198,1151,-1.1747567
POINT (-1.1807204 52.8979709),false,6501823011,52.8979709,1152,-1.1807204
POINT (-1.1880768 52.9073938),false,3396651575,52.9073938,1153,-1.1880768
POINT (-1.1683309 52.9045219),false,350291135,52.9045219,1154,-1.1683309
POINT (-1.1830393 52.9111673),false,2675917680,52.9111673,1155,-1.1830393
POINT (-1.1673655 52.9179138),false,849796160,52.9179138,1156,-1.1673655
POINT (-1.1830136 52.9009908),false,323233947,52.9009908,1157,-1.1830136
POINT (-1.1869239 52.906896),false,6593073894,52.906896,1158,-1.1869239
POINT (-1.1883891 52.8949426),false,323231984,52.8949426,1159,-1.1883891
POINT (-1.1833044 52.9125003),false,3468457284,52.9125003,1160,-1.1833044
POINT (-1.1716373 52.9149438),false,321389172,52.9149438,1161,-1.1716373
POINT (-1.1716134 52.903332),false,324245810,52.903332,1162,-1.1716134
POINT (-1.1747236 52.915168),false,2309972366,52.915168,1163,-1.1747236
POINT (-1.1691809 52.9069959),false,323237345,52.9069959,1164,-1.1691809
POINT (-1.188471 52.8942562),false,323232053,52.8942562,1165,-1.188471
POINT (-1.1704491 52.9086324),false,323237550,52.9086324,1166,-1.1704491
POINT (-1.1956584 52.8984943),false,2237811032,52.8984943,1167,-1.1956584
POINT (-1.1911264 52.9043916),false,3441407773,52.9043916,1168,-1.1911264
POINT (-1.1751358 52.9037709),false,2755100354,52.9037709,1169,-1.1751358
POINT (-1.1662553 52.9146008),false,324227953,52.9146008,1170,-1.1662553
POINT (-1.177576 52.9058347),false,323226360,52.9058347,1171,-1.177576
POINT (-1.1747115 52.9020848),false,323236960,52.9020848,1172,-1.1747115
POINT (-1.1790404 52.9043121),false,1080812915,52.9043121,1173,-1.1790404
POINT (-1.1912478 52.8951694),false,323232069,52.8951694,1174,-1.1912478
POINT (-1.1779032 52.896776),false,323234888,52.896776,1175,-1.1779032
POINT (-1.1931435 52.9015522),false,1191222645,52.9015522,1176,-1.1931435
POINT (-1.1713349 52.9081445),false,2667389230,52.9081445,1177,-1.1713349
POINT (-1.1650712 52.9182796),false,448021794,52.9182796,1178,-1.1650712
POINT (-1.1777181 52.9020489),false,60024865,52.9020489,1179,-1.1777181
POINT (-1.1731935 52.9106536),false,323201873,52.9106536,1180,-1.1731935
POINT (-1.1730731 52.9057164),false,2651000278,52.9057164,1181,-1.1730731
POINT (-1.1710346 52.9104385),false,6592948587,52.9104385,1182,-1.1710346
POINT (-1.1939069 52.8959016),false,3714010429,52.8959016,1183,-1.1939069
POINT (-1.1891792 52.8971037),false,6501793860,52.8971037,1184,-1.1891792
POINT (-1.19495 52.9058662),false,322860934,52.9058662,1185,-1.19495
POINT (-1.1868046 52.9076259),false,3441389259,52.9076259,1186,-1.1868046
POINT (-1.1864126 52.9092844),false,2676167892,52.9092844,1187,-1.1864126
POINT (-1.167823 52.9093332),false,321389206,52.9093332,1188,-1.167823
POINT (-1.1707922 52.9107251),false,5312232319,52.9107251,1189,-1.1707922
POINT (-1.1703266 52.909965),false,323237337,52.909965,1190,-1.1703266
POINT (-1.1822381 52.8967354),false,6501822984,52.8967354,1191,-1.1822381
POINT (-1.1883577 52.906485),false,9674801065,52.906485,1192,-1.1883577
POINT (-1.1900739 52.9042758),false,1191265802,52.9042758,1193,-1.1900739
POINT (-1.1790737 52.9179241),false,6727666687,52.9179241,1194,-1.1790737
POINT (-1.1972087 52.9035641),false,1191086569,52.9035641,1195,-1.1972087
POINT (-1.1763723 52.9167875),false,1189737697,52.9167875,1196,-1.1763723
POINT (-1.1908472 52.8971411),false,6125399362,52.8971411,1197,-1.1908472
POINT (-1.1713964 52.912394),false,3377191824,52.912394,1198,-1.1713964
POINT (-1.1865435 52.9067724),false,322857215,52.9067724,1199,-1.1865435
POINT (-1.1702522 52.9069552),false,2667386752,52.9069552,1200,-1.1702522
POINT (-1.1792431 52.9029926),false,6877564530,52.9029926,1201,-1.1792431
POINT (-1.1775074 52.9153587),false,3559573531,52.9153587,1202,-1.1775074
POINT (-1.2015917 52.9029229),false,2376777010,52.9029229,1203,-1.2015917
POINT (-1.1753302 52.9058904),false,456873747,52.9058904,1204,-1.1753302
POINT (-1.1878389 52.9074051),false,3539246371,52.9074051,1205,-1.1878389
POINT (-1.1799254 52.9097866),false,2291789046,52.9097866,1206,-1.1799254
POINT (-1.1807935 52.8973941),false,3593534943,52.8973941,1207,-1.1807935
POINT (-1.1905885 52.8958033),false,7182522217,52.8958033,1208,-1.1905885
POINT (-1.190231 52.9102525),false,322851624,52.9102525,1209,-1.190231
POINT (-1.1775122 52.9129096),false,323202975,52.9129096,1210,-1.1775122
POINT (-1.1664821 52.898999),false,1247436098,52.898999,1211,-1.1664821
POINT (-1.1917068 52.9073772),false,1190214938,52.9073772,1212,-1.1917068
POINT (-1.1942746 52.8994806),false,1191222708,52.8994806,1213,-1.1942746
POINT (-1.1903042 52.8997757),false,323232324,52.8997757,1214,-1.1903042
POINT (-1.1697515 52.9048806),false,2667385032,52.9048806,1215,-1.1697515
POINT (-1.1959959 52.9032679),false,322861462,52.9032679,1216,-1.1959959
POINT (-1.1788576 52.8991173),false,2291902944,52.8991173,1217,-1.1788576
POINT (-1.1795195 52.9033333),false,6877564542,52.9033333,1218,-1.1795195
POINT (-1.1932269 52.9057661),false,1191085625,52.9057661,1219,-1.1932269
POINT (-1.1740691 52.9035773),false,6869781019,52.9035773,1220,-1.1740691
POINT (-1.1742413 52.9030141),false,6869781021,52.9030141,1221,-1.1742413
POINT (-1.1718634 52.9133506),false,2665596814,52.9133506,1222,-1.1718634
POINT (-1.1926425 52.90795),false,322854107,52.90795,1223,-1.1926425
POINT (-1.1658059 52.9190062),false,1638056288,52.9190062,1224,-1.1658059
POINT (-1.1961299 52.9043761),false,322861136,52.9043761,1225,-1.1961299
POINT (-1.1988565 52.8963529),false,3639437575,52.8963529,1226,-1.1988565
POINT (-1.1775839 52.9020952),false,1080722277,52.9020952,1227,-1.1775839
POINT (-1.1770532 52.9095053),false,323204691,52.9095053,1228,-1.1770532
POINT (-1.1947239 52.8966632),false,3714010511,52.8966632,1229,-1.1947239
POINT (-1.1768084 52.8986368),false,2291902927,52.8986368,1230,-1.1768084
POINT (-1.1807526 52.8969737),false,3593534934,52.8969737,1231,-1.1807526
POINT (-1.1655936 52.9109483),false,3386444041,52.9109483,1232,-1.1655936
POINT (-1.1940804 52.905556),false,322860872,52.905556,1233,-1.1940804
POINT (-1.1966221 52.9051373),false,8407331774,52.9051373,1234,-1.1966221
POINT (-1.1844439 52.9012735),false,323228401,52.9012735,1235,-1.1844439
POINT (-1.1757064 52.9139762),false,2235376214,52.9139762,1236,-1.1757064
POINT (-1.1769544 52.8908939),false,350275636,52.8908939,1237,-1.1769544
POINT (-1.1833273 52.9065296),false,447797944,52.9065296,1238,-1.1833273
POINT (-1.1652661 52.901831),false,2665595340,52.901831,1239,-1.1652661
POINT (-1.1808317 52.8970197),false,3593534935,52.8970197,1240,-1.1808317
POINT (-1.1948784 52.8962394),false,3714010469,52.8962394,1241,-1.1948784
POINT (-1.1699963 52.8995623),false,2310006024,52.8995623,1242,-1.1699963
POINT (-1.1875441 52.9035848),false,323233235,52.9035848,1243,-1.1875441
POINT (-1.1938487 52.9000417),false,324245055,52.9000417,1244,-1.1938487
POINT (-1.1919474 52.9072972),false,322855344,52.9072972,1245,-1.1919474
POINT (-1.1744426 52.9073393),false,323204114,52.9073393,1246,-1.1744426
POINT (-1.1750823 52.9014845),false,323236962,52.9014845,1247,-1.1750823
POINT (-1.166908 52.9198656),false,1647511197,52.9198656,1248,-1.166908
POINT (-1.1873939 52.9110324),false,1071583265,52.9110324,1249,-1.1873939
POINT (-1.1831734 52.9151048),false,1189738009,52.9151048,1250,-1.1831734
POINT (-1.1672231 52.9174042),false,6575419560,52.9174042,1251,-1.1672231
POINT (-1.1745247 52.9073607),false,6592930107,52.9073607,1252,-1.1745247
POINT (-1.2025792 52.8731157),false,60027105,52.8731157,1253,-1.2025792
POINT (-1.1888329 52.9057906),false,3539246993,52.9057906,1254,-1.1888329
POINT (-1.1887533 52.8969883),false,6501793802,52.8969883,1255,-1.1887533
POINT (-1.1878632 52.9055964),false,9674801080,52.9055964,1256,-1.1878632
POINT (-1.1677529 52.9031976),false,324245595,52.9031976,1257,-1.1677529
POINT (-1.1692905 52.9089993),false,2662073563,52.9089993,1258,-1.1692905
POINT (-1.1928871 52.8969286),false,3714010535,52.8969286,1259,-1.1928871
POINT (-1.1890121 52.8980889),false,323232334,52.8980889,1260,-1.1890121
POINT (-1.1722508 52.9128855),false,2664317936,52.9128855,1261,-1.1722508
POINT (-1.1698499 52.9111729),false,3569891108,52.9111729,1262,-1.1698499
POINT (-1.1864584 52.9094132),false,2676167900,52.9094132,1263,-1.1864584
POINT (-1.193141 52.8962163),false,3714046406,52.8962163,1264,-1.193141
POINT (-1.189177 52.9048792),false,3539246385,52.9048792,1265,-1.189177
POINT (-1.17772 52.8991449),false,2291902954,52.8991449,1266,-1.17772
POINT (-1.1793827 52.8975913),false,8407053698,52.8975913,1267,-1.1793827
POINT (-1.1769469 52.9157615),false,3400688657,52.9157615,1268,-1.1769469
POINT (-1.1975548 52.9028913),false,1191086764,52.9028913,1269,-1.1975548
POINT (-1.1696981 52.9057009),false,323237509,52.9057009,1270,-1.1696981
POINT (-1.1654866 52.9196025),false,448021802,52.9196025,1271,-1.1654866
POINT (-1.1901923 52.9039178),false,2140446456,52.9039178,1272,-1.1901923
POINT (-1.1934074 52.9012827),false,324244771,52.9012827,1273,-1.1934074
POINT (-1.1753202 52.9029405),false,2754988628,52.9029405,1274,-1.1753202
POINT (-1.1847274 52.9091784),false,3201874783,52.9091784,1275,-1.1847274
POINT (-1.1887631 52.8969528),false,6501793743,52.8969528,1276,-1.1887631
POINT (-1.1901786 52.897217),false,6592944990,52.897217,1277,-1.1901786
POINT (-1.1908733 52.9046171),false,3726792246,52.9046171,1278,-1.1908733
POINT (-1.1796011 52.9040997),false,350289738,52.9040997,1279,-1.1796011
