geometry,id
"POLYGON ((-1.16944967024086 52.9103468417116,-1.16944966317114 52.9103468532634,-1.16935319938088 52.9103758440115,-1.16935319772233 52.9103758444363,-1.16925509850992 52.9103968289366,-1.16925508020217 52.9103968244172,-1.16916574025829 52.910286529488,-1.16916574045669 52.9102865291942,-1.16916573993036 52.9102865290544,-1.16916574694898 52.9102865175022,-1.1692614679442 52.9102575218837,-1.16926146964474 52.9102575214463,-1.16935956853934 52.9102365369402,-1.16935958682565 52.9102365414332,-1.16944966988237 52.9103468412387,-1.16944966966714 52.9103468415588,-1.16944967024086 52.9103468417116))",4310291
"POLYGON ((-1.16867566645123 52.910076694301,-1.16867565976166 52.9100767058535,-1.16858589470853 52.9101052937244,-1.16858589273879 52.9101052942455,-1.16842536709913 52.9101396314414,-1.1684253489696 52.9101396271345,-1.16833224340627 52.910032002272,-1.16833224365977 52.910032001882,-1.16833224294997 52.9100320016955,-1.16833224969557 52.9100319901429,-1.16842275783266 52.9100034077408,-1.16842275975675 52.9100034072342,-1.16858328489487 52.909969070041,-1.16858330304675 52.9099690743738,-1.16867566602764 52.9100766937648,-1.16867566579054 52.9100766941278,-1.16867566645123 52.910076694301))",4310292
"POLYGON ((-1.16772524157528 52.9100647809154,-1.16772524120441 52.9100647808134,-1.16772524905722 52.9100647692787,-1.16781940523873 52.9100398090137,-1.16781940625 52.9100398087719,-1.16797663821019 52.9100061769368,-1.16797665677199 52.9100061817872,-1.16805562048213 52.9101146066599,-1.16805562032937 52.9101146068736,-1.16805562070027 52.9101146069756,-1.1680556128476 52.9101146185104,-1.16796145593101 52.9101395793793,-1.1679614549197 52.9101395796212,-1.16780422246468 52.9101732114354,-1.1678042039028 52.9101732065849,-1.16772524142253 52.9100647811291,-1.16772524157528 52.9100647809154))",4310293
"POLYGON ((-1.16794071257136 52.9103633956291,-1.16794071206916 52.9103633954942,-1.16794071934322 52.9103633839449,-1.16803118525199 52.9103370489083,-1.16803118674277 52.9103370485332,-1.16819252133918 52.9103025390573,-1.1681925397116 52.9103025436579,-1.16827746823521 52.9104101112967,-1.16827746804146 52.9104101115794,-1.16827746854365 52.9104101117143,-1.16827746126965 52.9104101232636,-1.16818699553058 52.9104364583578,-1.16818699403981 52.9104364587329,-1.16802565894141 52.9104709682005,-1.16802564056895 52.9104709635999,-1.1679407123776 52.9103633959119,-1.16794071257136 52.9103633956291))",4310294
"POLYGON ((-1.16827095956934 52.9107885306212,-1.16817109038403 52.9108098925091,-1.16817107296351 52.9108098889354,-1.16811701693035 52.910759619549,-1.16811701727402 52.9107596189367,-1.16811701607551 52.9107596186429,-1.16811702124061 52.9107596071373,-1.16828633594313 52.9106924730535,-1.16828633913719 52.9106924720962,-1.16838620799574 52.910671110111,-1.16838622536563 52.9106711136379,-1.16844102529294 52.9107213879326,-1.16844102493259 52.9107213885811,-1.16844102620512 52.9107213888935,-1.16844102100797 52.910721400401,-1.168270962738 52.9107885296739,-1.16827095956934 52.9107885306212))",4310295
"POLYGON ((-1.16986834328159 52.9117506677373,-1.16986834142186 52.911750678849,-1.1697936986082 52.9117970823605,-1.1697936929099 52.9117970845672,-1.16965454603134 52.9118268491834,-1.16965453069229 52.9118268471439,-1.1693582370241 52.9116520913449,-1.16935823741535 52.9116520902695,-1.16935823486463 52.911652089738,-1.16935823680876 52.9116520786109,-1.16943316997714 52.911606037415,-1.16943317561459 52.911606035246,-1.1695723219372 52.9115762708879,-1.16957233727033 52.9115762729239,-1.16986834113969 52.9117506661491,-1.16986834075318 52.9117506672129,-1.16986834328159 52.9117506677373))",4310296
"POLYGON ((-1.16930940573186 52.9114378892295,-1.16930940188449 52.9114379006281,-1.16922911854916 52.9114759938348,-1.16922911432994 52.9114759952374,-1.16907851905874 52.911508208181,-1.16907850235576 52.9115082052177,-1.16882136460151 52.9113078324517,-1.16882136499839 52.9113078316342,-1.16882136328871 52.9113078312377,-1.16882136727527 52.9113078198248,-1.16890238742005 52.9112700916711,-1.16890239153261 52.9112700903186,-1.16905298610855 52.911237877597,-1.16905300281604 52.9112378805639,-1.16930940445608 52.9114378880549,-1.1693094040712 52.911437888847,-1.16930940573186 52.9114378892295))",4310297
"POLYGON ((-1.1691726145426 52.911693759326,-1.16917261163424 52.9116937706087,-1.16909598444213 52.9117350359274,-1.16909597951308 52.9117350376889,-1.16894866981761 52.9117665474617,-1.16894865375036 52.9117665449611,-1.1688150726822 52.9116757170549,-1.16881507308737 52.9116757161035,-1.16881507097691 52.9116757156383,-1.16881507395775 52.9116757043455,-1.1688924442527 52.9116344449954,-1.1688924491277 52.9116344432628,-1.16903975841576 52.9116029335589,-1.16903977450994 52.911602936078,-1.16917261288263 52.9116937579466,-1.16917261248535 52.9116937588742,-1.1691726145426 52.911693759326))",4310298
"POLYGON ((-1.16899921619437 52.9115775850006,-1.16891804712016 52.9116153124196,-1.16891804301812 52.9116153137671,-1.16875431865314 52.9116503344705,-1.16875430187226 52.911650331446,-1.16850265286995 52.9114507155563,-1.1685026532871 52.9114507147105,-1.16850265154111 52.9114507142975,-1.16850265594019 52.9114507028464,-1.16856414128152 52.9114236257226,-1.16856414254178 52.9114236253213,-1.1685641426041 52.9114236252028,-1.16858839447332 52.9114151645193,-1.1685883969448 52.9114151638309,-1.16875212055678 52.9113801433547,-1.16875213736912 52.9113801464043,-1.16899921898807 52.9115775724551,-1.16899921860922 52.9115775732184,-1.16899922019462 52.9115775735863,-1.16899921619437 52.9115775850006))",4310299
"POLYGON ((-1.16841306239255 52.911243999759,-1.16841305929122 52.9112440002033,-1.16831030718072 52.911251821027,-1.16831029085998 52.9112518141833,-1.16831029142975 52.9112518135514,-1.16831029057568 52.9112518132328,-1.16828509866185 52.9111307302627,-1.16828510845186 52.91113072067,-1.16845020577299 52.9110954065973,-1.16845020878452 52.91109540616,-1.16855371356992 52.9110871404093,-1.16855372996993 52.9110871472194,-1.16855372936453 52.9110871478933,-1.16855373027231 52.9110871482334,-1.1685781698379 52.9112086759534,-1.16857816004038 52.9112086855092,-1.16841306239255 52.911243999759))",4310300
"POLYGON ((-1.17321735020037 52.9146354351429,-1.17321735608278 52.9146354328196,-1.17332532149704 52.9146123360452,-1.17332533671272 52.9146123380115,-1.17340035681875 52.9146555592922,-1.17340035644209 52.9146555603572,-1.17340035900637 52.9146555608811,-1.17340035740685 52.9146555719434,-1.17326033790171 52.9147458403077,-1.173260332017 52.9147458426325,-1.17315236623616 52.9147689393473,-1.17315235113009 52.9147689374435,-1.17307657830194 52.9147261603675,-1.173076578683 52.9147261592628,-1.17307657600375 52.9147261587153,-1.17307657760657 52.9147261476524,-1.17321735020037 52.9146354351429))",4310488
"POLYGON ((-1.17239322535017 52.9145892968713,-1.17239322262689 52.9145892963185,-1.17239322411693 52.914589285278,-1.17246264525317 52.9145438327735,-1.17246265121613 52.914543830398,-1.17262775811918 52.9145085105412,-1.17262777315813 52.9145085124076,-1.17293075334395 52.9146774634109,-1.17293075297125 52.9146774645083,-1.17293075565452 52.9146774650505,-1.17293075424126 52.9146774760755,-1.17286207624111 52.9147229339163,-1.1728620702237 52.9147229363277,-1.17269696269576 52.9147582565087,-1.1726969476699 52.9147582546497,-1.17239322497281 52.9145892979857,-1.17239322535017 52.9145892968713))",4310489
"POLYGON ((-1.17218186007446 52.9150745268069,-1.17218185784574 52.9150745379841,-1.1721105657481 52.9151166510641,-1.17211056031755 52.9151166531085,-1.17195550084048 52.915149822389,-1.17195548527264 52.9151498202128,-1.17166268521592 52.9149695217182,-1.17166268560723 52.9149695206954,-1.17166268322633 52.9149695201936,-1.17166268537926 52.9149695090294,-1.17173428760301 52.9149267691385,-1.17173429308891 52.9149267670613,-1.17188935193827 52.9148935980682,-1.17188936752958 52.914893600259,-1.17218185808785 52.9150745252769,-1.17218185769331 52.9150745263029,-1.17218186007446 52.9150745268069))",4310490
"POLYGON ((-1.17297639466011 52.9154070755016,-1.17297639187266 52.9154070749403,-1.1729763932266 52.9154070639276,-1.17304583323149 52.9153607125523,-1.17304583929101 52.9153607101129,-1.17321137110108 52.9153252991163,-1.17321138598731 52.9153253008984,-1.17351887751253 52.915492034339,-1.17351887714221 52.9154920354693,-1.17351887994097 52.9154920360309,-1.17351887864833 52.9154920470308,-1.17344897983769 52.9155391144213,-1.17344897373492 52.9155391168896,-1.17328344130334 52.9155745282159,-1.17328342638527 52.9155745264166,-1.17297639428725 52.9154070766311,-1.17297639466011 52.9154070755016))",4310491
"POLYGON ((-1.17201490236571 52.915178603528,-1.17201489995553 52.9151786030179,-1.17201490218434 52.9151785918407,-1.17208784917436 52.9151355016854,-1.17208785460487 52.9151354996411,-1.17223257664874 52.915104541491,-1.17223259224014 52.9151045436817,-1.17237295939324 52.9151913692695,-1.17237295899395 52.9151913703079,-1.17237296140019 52.9151913708193,-1.1723729590959 52.9151913820092,-1.17230002038635 52.9152340231141,-1.17230001501107 52.915234025126,-1.17215529258364 52.9152649833575,-1.17215527701946 52.9152649811836,-1.17201490196942 52.9151786045647,-1.17201490236571 52.915178603528))",4310492
"POLYGON ((-1.17222956868073 52.9154662556655,-1.1722295665262 52.91546626683,-1.17215630891471 52.9155099845181,-1.17215630343 52.9155099865946,-1.17199864197976 52.9155437122299,-1.17199862644282 52.9155437100728,-1.17170271732458 52.9153625806442,-1.17170271771795 52.915362579609,-1.17170271530342 52.9153625791,-1.17170271745822 52.9153625679355,-1.17177612530446 52.9153187618684,-1.17177613078905 52.915318759792,-1.17193379159515 52.9152850344506,-1.1719338071372 52.9152850366109,-1.17222956666478 52.9154662541245,-1.17222956627175 52.9154662551577,-1.17222956868073 52.9154662556655))",4310493
"POLYGON ((-1.17135380072399 52.9151540762471,-1.17135379828139 52.9151540757322,-1.17135380043479 52.9151540645679,-1.17142585452555 52.9151110578142,-1.17142586001122 52.9151110557372,-1.17159068276731 52.9150757987482,-1.17159069826379 52.9150758008809,-1.17188442670053 52.9152542187835,-1.17188442630944 52.9152542198219,-1.1718844287413 52.9152542203324,-1.17188442666239 52.9152542314838,-1.17181236381024 52.9152976872129,-1.17181235827048 52.9152976893224,-1.17164753485193 52.9153329466175,-1.17164751934204 52.9153329444768,-1.17135380032908 52.9151540772925,-1.17135380072399 52.9151540762471))",4310494
"POLYGON ((-1.16604149617353 52.9120528993666,-1.1660414973642 52.9120528998743,-1.16604182794422 52.9121518747545,-1.16604181803737 52.912151883244,-1.1658925072418 52.9121838164262,-1.16589250231844 52.9121838169407,-1.1657750232535 52.9121839814757,-1.1657750085716 52.9121839740204,-1.16577500954504 52.9121839730156,-1.16577500835438 52.9121839725078,-1.16577467811456 52.9120849976282,-1.16577468802144 52.9120849891386,-1.16592399856377 52.912053056104,-1.16592400348712 52.9120530555895,-1.16604148246507 52.9120528909065,-1.16604149714697 52.9120528983617,-1.16604149617353 52.9120528993666))",4310495
"POLYGON ((-1.16604199204436 52.9119108703829,-1.16604199323425 52.9119108708902,-1.16604234986541 52.9120084982936,-1.16604233995861 52.9120085067849,-1.16591928203321 52.9120348253564,-1.16591927711111 52.9120348258709,-1.16580254186692 52.9120349953086,-1.16580252718393 52.9120349878537,-1.16580252815646 52.9120349868498,-1.16580252696661 52.9120349863425,-1.16580217061203 52.9119373594813,-1.16580218051886 52.91193735099,-1.16592523823895 52.9119110325393,-1.16592524316092 52.9119110320248,-1.16604197833381 52.9119108619241,-1.16604199301691 52.9119108693789,-1.16604199204436 52.9119108703829))",4310496
"POLYGON ((-1.16620991697583 52.9126879003756,-1.16620990685186 52.91268790033,-1.16605872937704 52.9126540284947,-1.16605871967863 52.9126540200019,-1.16605872216297 52.9126540178943,-1.16605872060853 52.9126540169398,-1.16609909110974 52.9125883185172,-1.16609910008639 52.9125883131748,-1.1662230917391 52.9125617950346,-1.16622310186298 52.9125617950802,-1.16637427934219 52.9125956662676,-1.16637428904071 52.9125956747603,-1.16637428655638 52.912595676868,-1.16637428811083 52.9125956778224,-1.16633391782193 52.9126613767778,-1.16633390884529 52.9126613821202,-1.16620991697583 52.9126879003756))",4310497
"POLYGON ((-1.16589809279345 52.9124982049049,-1.1660258693134 52.9124708774773,-1.16602587943722 52.9124708775229,-1.16617705691642 52.9125047487814,-1.16617706661492 52.9125047572741,-1.16617706413426 52.9125047593787,-1.16617706568764 52.912504760332,-1.16613807521102 52.9125683115303,-1.16613806623177 52.9125683168769,-1.16601028949564 52.9125956444247,-1.16601027937173 52.9125956443791,-1.16585910189704 52.9125617724662,-1.16585909219865 52.9125617639734,-1.16585909467933 52.9125617618689,-1.16585909312596 52.9125617609156,-1.16589808381418 52.9124982102515,-1.16589809279345 52.9124982049049))",4310498
"POLYGON ((-1.16601089829639 52.9124073177677,-1.166010899852 52.9124073187161,-1.16596850386212 52.9124778576385,-1.16596849484874 52.9124778630413,-1.16585172524948 52.9125028363698,-1.16585171520911 52.9125028363428,-1.16574406110717 52.912479157872,-1.16574405132504 52.9124791493876,-1.16574405377421 52.9124791473032,-1.16574405222054 52.9124791463556,-1.16578644752598 52.9124086973615,-1.16578645653733 52.9124086919621,-1.16590322592091 52.9123837186973,-1.16590323594417 52.9123837187206,-1.16601089094619 52.9124073071993,-1.16601090074548 52.912407315682,-1.16601089829639 52.9124073177677))",4310499
"POLYGON ((-1.16556101513691 52.9117520693016,-1.16556101636436 52.9117520698352,-1.16555835106292 52.9118521028456,-1.16555834115795 52.9118521111723,-1.16543391607311 52.9118787216656,-1.1654339108857 52.911878722179,-1.16531794460267 52.9118776386121,-1.16531793016312 52.9118776310792,-1.16531793120157 52.9118776300181,-1.16531792996972 52.9118776294826,-1.16532059645815 52.9117775065468,-1.16532060636316 52.91177749822,-1.16544503122734 52.9117508878449,-1.16544503643379 52.9117508873317,-1.16556100175047 52.9117520607058,-1.1655610161725 52.9117520682442,-1.16556101513691 52.9117520693016))",4310500
"POLYGON ((-1.16526611576673 52.9119169366113,-1.16537686796177 52.911893250511,-1.16537687280062 52.9118932499968,-1.16549064083813 52.9118927001488,-1.16549065559711 52.9118927075786,-1.16549065465488 52.9118927085544,-1.16549065582091 52.9118927090477,-1.16549268152188 52.9120194734882,-1.16549267161562 52.9120194820464,-1.16538191916173 52.9120431682541,-1.16538191431184 52.9120431687684,-1.16526368517477 52.9120436870848,-1.16526367042585 52.9120436796516,-1.16526367148908 52.912043678551,-1.16526367020331 52.9120436779947,-1.16526610586076 52.9119169449784,-1.16526611576673 52.9119169366113))",4310501
"POLYGON ((-1.16528127415371 52.912424058756,-1.16528127662242 52.9124240566598,-1.16528127506981 52.912424055709,-1.16532273252364 52.9123560275565,-1.16532274151428 52.9123560221914,-1.16543759676967 52.9123314587733,-1.16543760686959 52.9123314588136,-1.16554421713092 52.9123552201284,-1.16554422685321 52.9123552286188,-1.16554422438451 52.9123552307151,-1.16554422593712 52.9123552316659,-1.16550276868674 52.9124232598214,-1.16550275969611 52.9124232651865,-1.16538790423471 52.9124478286671,-1.16538789413477 52.9124478286269,-1.16528128387598 52.9124240672465,-1.16528127415371 52.912424058756))",4310502
"POLYGON ((-1.16498571456414 52.9123890058237,-1.16498570457644 52.9123890058081,-1.16483613777794 52.9123564923753,-1.16483612794328 52.9123564838962,-1.16483613037157 52.9123564818254,-1.16483612881822 52.9123564808819,-1.16487500900207 52.9122910414891,-1.16487501803423 52.9122910360551,-1.16499274475264 52.9122658589935,-1.16499275474032 52.9122658590092,-1.16514232154023 52.9122983723431,-1.16514233137493 52.9122983808222,-1.16514232894665 52.9122983828929,-1.16514233050001 52.9122983838364,-1.16510345051617 52.9123638232189,-1.16510344148404 52.9123638286529,-1.16498571456414 52.9123890058237))",4310503
"POLYGON ((-1.17326905726967 52.8961036736608,-1.17342587802303 52.8960701108403,-1.17342588137829 52.8960701103779,-1.17353616754575 52.8960628768278,-1.17353618363563 52.8960628837646,-1.17353618304231 52.8960628844163,-1.17353618391178 52.8960628847449,-1.17359761520247 52.896389176913,-1.17359760539605 52.8963891864007,-1.17344078362354 52.896422749446,-1.17344078031758 52.8964227499052,-1.17332989396273 52.8964302493351,-1.17332987782895 52.8964302424163,-1.17332987843625 52.8964302417479,-1.17332987754528 52.8964302414107,-1.17326904746125 52.8961036831379,-1.17326905726967 52.8961036736608))",4312050
"POLYGON ((-1.1678087922087 52.9111439310852,-1.16796739544358 52.9111100068192,-1.16796739887299 52.9111100063522,-1.16807086862407 52.9111035391549,-1.16807088465382 52.9111035461187,-1.16807088401239 52.9111035468208,-1.16807088493939 52.9111035471754,-1.16809159829319 52.911225497941,-1.16809158846467 52.9112255073302,-1.16793298490488 52.9112594317613,-1.16793298147558 52.9112594322282,-1.16782951162001 52.9112658998108,-1.16782949559014 52.9112658928471,-1.16782949623158 52.911265892145,-1.16782949530456 52.9112658917903,-1.16780878238014 52.9111439404743,-1.1678087922087 52.9111439310852))",4312250
"POLYGON ((-1.16836133826787 52.9113100968173,-1.16836133710106 52.9113100965309,-1.16836134229869 52.9113100850234,-1.16844749630379 52.9112760785647,-1.16844749947217 52.9112760776175,-1.16859605624249 52.9112443014358,-1.16859607364697 52.9112443049943,-1.16870857955148 52.9113484698614,-1.16870857918856 52.91134847051,-1.16870858045548 52.9113484708228,-1.16870857513274 52.911348482337,-1.16862093459524 52.9113824785291,-1.16862093152598 52.9113824794375,-1.16847237430109 52.9114142556496,-1.1684723568478 52.9114142520455,-1.16836133793023 52.9113100974148,-1.16836133826787 52.9113100968173))",4312251
"POLYGON ((-1.16866556972568 52.9117311169257,-1.16866556573632 52.9117311283389,-1.16858394480954 52.9117691216106,-1.16858394069903 52.911769122962,-1.16841342060828 52.9118055965979,-1.16841340390709 52.9118055936361,-1.16816198128841 52.911609754273,-1.16816198167916 52.9116097534678,-1.16816197999237 52.9116097530782,-1.16816198389908 52.9116097416735,-1.16824271301579 52.9115717418455,-1.16824271718983 52.9115717404642,-1.16841323650549 52.9115352670719,-1.16841325319108 52.9115352700217,-1.16866556839489 52.9117311156975,-1.16866556799492 52.9117311165243,-1.16866556972568 52.9117311169257))",4312252
"POLYGON ((-1.16836961977011 52.9114998179483,-1.16836961571632 52.9114998293678,-1.16828710096583 52.9115379062683,-1.16828709690482 52.9115379075968,-1.16814228406626 52.9115688823224,-1.16814226722817 52.9115688792521,-1.16802437795216 52.9114741153017,-1.16802437832503 52.9114741145544,-1.16802437677476 52.911474114195,-1.16802438076058 52.9114741027822,-1.16810615189132 52.9114360210228,-1.16810615600465 52.91143601967,-1.16825096842585 52.9114050449877,-1.16825098523705 52.9114050480365,-1.16836961855013 52.9114998168025,-1.16836961816665 52.9114998175753,-1.16836961977011 52.9114998179483))",4312253
"POLYGON ((-1.16692383493267 52.9088803553794,-1.16692383210843 52.9088803558009,-1.16639314964109 52.908926885888,-1.16639313307743 52.9089268791488,-1.16639313359037 52.9089268785735,-1.16639313279791 52.908926878284,-1.16630515902463 52.9085599447566,-1.16630516877691 52.9085599349961,-1.16631001811835 52.9085588977623,-1.16631002096674 52.9085588973387,-1.16684068904297 52.9085129064333,-1.1668407055853 52.9085129131817,-1.16684070507728 52.908512913751,-1.16684070586143 52.9085129140373,-1.16692869404685 52.9088793083579,-1.16692868429512 52.9088793181204,-1.16692383493267 52.9088803553794))",4312254
"POLYGON ((-1.1657144995414 52.9091998002058,-1.16571450929967 52.9091997904695,-1.16588579950469 52.9091631542706,-1.16588580239738 52.9091631538432,-1.16602580213952 52.9091512812508,-1.16602581864302 52.9091512880162,-1.16602581814992 52.9091512885678,-1.1660258189105 52.909151288845,-1.16606701800102 52.9093210185125,-1.16682118665978 52.9092580294389,-1.16678760398041 52.9091075442755,-1.16678761375299 52.9091075346027,-1.16695890268903 52.909070896856,-1.16695890562306 52.9090708964251,-1.16725825481859 52.9090460254139,-1.16725827128583 52.9090460321949,-1.16725827075594 52.9090460327866,-1.16725827156563 52.9090460330845,-1.16735239524446 52.909457237243,-1.16735238547876 52.9094572469461,-1.16718109535054 52.9094938852576,-1.16718109240589 52.9094938856894,-1.16713582838905 52.9094976263246,-1.16714916937825 52.9095560452384,-1.16714915961185 52.9095560549387,-1.16697786892243 52.9095926929565,-1.16697786637796 52.9095926933519,-1.16664609028547 52.9096256958173,-1.16664607347629 52.9096256891873,-1.16664607401493 52.9096256885762,-1.16664607316918 52.9096256882685,-1.16660208190819 52.9094463207112,-1.16578861356299 52.9095148657548,-1.1657885970708 52.9095148589844,-1.16578859758537 52.9095148584091,-1.16578859679538 52.9095148581197,-1.1657144995414 52.9091998002058))",4312255
"POLYGON ((-1.17277115435357 52.9121429732058,-1.17292907372828 52.9121091885756,-1.17292907436487 52.9121091884491,-1.17303278576279 52.9120901334609,-1.17303280420665 52.9120901392523,-1.17303280409498 52.9120901393898,-1.17303280431327 52.9120901394565,-1.1730865244656 52.9121974865104,-1.1730865151969 52.9121974975835,-1.17292859562348 52.9122312824225,-1.17292859495766 52.9122312825544,-1.1728241396041 52.912250332481,-1.17282412118466 52.9122503266754,-1.17282412130965 52.9122503265217,-1.17282412106643 52.912250326447,-1.17277114506843 52.912142984246,-1.17277115435357 52.9121429732058))",4312256
"POLYGON ((-1.1727170386233 52.9119751656532,-1.17285560770779 52.9119455207152,-1.17285560884294 52.9119455205029,-1.17296002002846 52.9119287173801,-1.17296003805249 52.9119287234067,-1.17296003782403 52.9119287236818,-1.17296003824515 52.9119287238172,-1.17300701654127 52.9120387208258,-1.17300700710774 52.9120387315433,-1.17286843782911 52.9120683766573,-1.17286843665104 52.9120683768766,-1.17276552013964 52.9120847405015,-1.17276550215194 52.9120847344552,-1.17276550233183 52.9120847342389,-1.17276550199864 52.9120847341329,-1.17271702922252 52.9119751764461,-1.1727170386233 52.9119751656532))",4312257
"POLYGON ((-1.17199944651213 52.9121611499684,-1.17203549770112 52.9121811778521,-1.17203549731833 52.9121811789847,-1.17203550008196 52.9121811795488,-1.17203549849671 52.9121811906083,-1.17198567364616 52.9122133784166,-1.17238782611007 52.9124439632279,-1.17238782573603 52.9124439642918,-1.17238782830529 52.9124439648148,-1.1723878267701 52.9124439758643,-1.17231209979205 52.9124932432258,-1.17238857444047 52.9125373678709,-1.17238857406426 52.9125373689327,-1.17238857661976 52.9125373694547,-1.17238857502229 52.9125373805166,-1.17229011248055 52.9126008791208,-1.17229010659449 52.9126008814465,-1.17217636741087 52.9126252134065,-1.17217635220738 52.9126252114466,-1.17187216407519 52.9124503175585,-1.17187216446027 52.9124503164668,-1.17187216183721 52.9124503159267,-1.1718721635747 52.9124503048378,-1.17200882412977 52.9123638866593,-1.17179685974195 52.9122428578304,-1.17179686011994 52.9122428567498,-1.17179685750912 52.9122428562167,-1.17179685909708 52.9122428451568,-1.17188568740745 52.9121854821274,-1.17188569330037 52.9121854797972,-1.1719994314949 52.9121611481137,-1.17199944651213 52.9121611499684))",4312258
"POLYGON ((-1.17136891059132 52.9125918436302,-1.17136890908786 52.9125918546733,-1.17129813621647 52.9126381061456,-1.17129813026313 52.912638108515,-1.1711576189001 52.9126681664194,-1.17115760384379 52.9126681645428,-1.17085436079078 52.9124984885372,-1.17085436116868 52.9124984874292,-1.17085435846854 52.9124984868802,-1.17085435998574 52.9124984758344,-1.1709251321572 52.9124523141895,-1.17092513810084 52.9124523118265,-1.17106564892621 52.9124222541959,-1.17106566397954 52.9124222560709,-1.17136890827008 52.9125918419752,-1.17136890789285 52.9125918430819,-1.17136891059132 52.9125918436302))",4312259
"POLYGON ((-1.17028788383418 52.9125534875938,-1.17028788118952 52.9125534870496,-1.17028788291298 52.9125534759635,-1.17035832899912 52.9125088409318,-1.17035833479545 52.9125088386636,-1.1705048711183 52.9124774929007,-1.17050488631863 52.9124774948591,-1.1706806596703 52.9125785034454,-1.17068065929029 52.9125785045233,-1.17068066188554 52.912578505055,-1.1706806602386 52.9125785161264,-1.17061095815903 52.9126231560166,-1.17061095230792 52.9126231583197,-1.17046441557001 52.9126545042126,-1.17046440039211 52.9126545022671,-1.17028788344889 52.9125534886922,-1.17028788383418 52.9125534875938))",4312260
"POLYGON ((-1.17348856667096 52.9127317325172,-1.17348855990925 52.9127317440702,-1.1733967035781 52.9127606806762,-1.17339670166788 52.9127606811784,-1.173221369211 52.9127981912861,-1.17322135105263 52.9127981869483,-1.17303179827412 52.9125769885596,-1.17303179851621 52.9125769881893,-1.1730317978433 52.9125769880124,-1.17303180459721 52.9125769764595,-1.17312411028327 52.912547863785,-1.17312411219994 52.9125478632807,-1.17329944372993 52.9125103533149,-1.17329946189703 52.9125103576631,-1.17348856624752 52.9127317319783,-1.17348856600864 52.9127317323431,-1.17348856667096 52.9127317325172))",4312261
"POLYGON ((-1.17488790435069 52.915893661277,-1.17488790305495 52.9158936722777,-1.17481664868655 52.9159416302814,-1.17481664258623 52.9159416327482,-1.17466968996666 52.9159730710346,-1.1746696750617 52.9159730692427,-1.17435953654792 52.9158043427077,-1.17435953691885 52.9158043415804,-1.174359534132 52.9158043410206,-1.17435953544441 52.9158043300164,-1.17443108916625 52.9157562847052,-1.17443109525488 52.9157562822462,-1.17457804731337 52.9157248442537,-1.17457806222639 52.9157248460501,-1.17488790194775 52.9158936595988,-1.17488790157791 52.9158936607206,-1.17488790435069 52.915893661277))",4313790
"POLYGON ((-1.17371492923989 52.9157931516801,-1.17371492647703 52.9157931511265,-1.17371492774892 52.9157931401309,-1.17378317296673 52.9157470497061,-1.17378317908412 52.9157470472278,-1.1739302694668 52.9157155805388,-1.17393028441686 52.9157155823555,-1.17423568466406 52.9158831083853,-1.17423568430112 52.9158831094766,-1.1742356869975 52.9158831100141,-1.17423568581133 52.9158831209915,-1.17416878647543 52.9159288614028,-1.17416878029775 52.9159288639221,-1.17402168936526 52.9159603309052,-1.17402167445071 52.9159603291079,-1.17371492887135 52.9157931527975,-1.17371492923989 52.9157931516801))",4313791
"POLYGON ((-1.17325121452676 52.9094176978093,-1.17325122161556 52.909417694601,-1.17337664225243 52.9093908603732,-1.17337665597081 52.9093908615845,-1.17345805231873 52.9094267559906,-1.17345805202011 52.9094267572266,-1.17345805543976 52.9094267578503,-1.17345805564303 52.9094267684831,-1.17307828746643 52.9097472949573,-1.17307828034161 52.9097472981958,-1.17295285849087 52.9097741321069,-1.17295284486856 52.9097741309376,-1.17286878237422 52.9097376787066,-1.17286878267245 52.9097376774369,-1.17286877913856 52.9097376767899,-1.17286877898985 52.9097376661419,-1.17325121452676 52.9094176978093))",4314024
"POLYGON ((-1.17285994273599 52.9097493761046,-1.17285994533314 52.9097493753717,-1.17296012848914 52.9097279413496,-1.17296014619429 52.909727945198,-1.17301062612337 52.9097788165109,-1.17301062579544 52.9097788170623,-1.17301062684162 52.9097788173272,-1.17301062095116 52.9097788288655,-1.17263722991481 52.9099125100177,-1.17263722729967 52.9099125107569,-1.17253704355848 52.9099339445061,-1.1725370257978 52.9099339406012,-1.17248685318641 52.9098825314478,-1.17248685349779 52.9098825309302,-1.17248685251922 52.9098825306821,-1.17248685843223 52.9098825191432,-1.17285994273599 52.9097493761046))",4314025
"POLYGON ((-1.17219276964292 52.9096552868963,-1.17208097965987 52.9096792034011,-1.17208096494479 52.9096792017092,-1.17200735525292 52.9096404843607,-1.17200735561404 52.9096404832127,-1.17200735272593 52.9096404826414,-1.17200735378241 52.9096404716923,-1.17229081064858 52.9094429714188,-1.17229081691668 52.9094429688367,-1.172402606176 52.9094190521334,-1.17240262094103 52.9094190538517,-1.17247504671253 52.9094574933886,-1.17247504635424 52.9094574945139,-1.17247504917792 52.9094574950712,-1.17247504816005 52.9094575060117,-1.17219277593796 52.9096552842954,-1.17219276964292 52.9096552868963))",4314026
